run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
-5.885681,-13.061359,-29.964426,777.04452,984.576442,14.18897,1011.381852,723.061017,783.25151,53.240538
-9.489641,858.990396,62.55308,667.999873,14.231759,3.42721,854.795009,952.510184,10.38871,72.530626
55.09558,801.447615,1082.165904,545.182216,-20.3375,15.278294,21.507833,1127.258204,28.672324,64.907203
924.781324,-35.96513,20.79842,705.222489,-19.458305,121.239875,3.843097,692.827139,-14.847968,104.407047
1215.98436,822.110655,1333.643262,847.702843,-14.392919,-35.073177,21.420613,1044.396331,19.014248,847.076055
9.562861,1.217075,931.457485,939.404162,17.298231,-2.794808,1113.797075,997.846308,1167.586757,1056.49205
-16.210135,-46.056042,1061.333036,1173.764538,50.945432,1247.683175,-2.599922,922.439712,948.981923,1078.137345
31.338485,51.991951,160.136321,745.456158,849.699569,-11.822083,-41.338385,807.672349,36.241587,887.064645
27.560197,183.854588,757.356861,566.304283,-7.351617,-1.845153,38.482165,601.716442,18.88998,921.519857
1000.355308,-7.128141,720.611482,969.820722,837.229186,77.257145,-9.782958,908.356848,0.278324,823.634868
-13.900561,14.856104,737.457561,519.382588,139.020257,13.283462,791.276837,829.522282,13.913947,1029.98265
779.849218,3.831746,728.160369,1155.45954,43.090286,35.878647,977.276625,881.64545,-8.416139,933.006794
854.272891,49.994476,769.912085,0.248444,1121.000683,1298.827287,22.605015,770.428932,18.245643,986.22714
-23.685765,77.668208,787.345795,625.435158,889.240808,1018.689446,980.311949,842.66812,17.671713,-17.465462
3.118926,17.526222,79.36216,928.94696,872.997814,987.669533,1077.094848,968.172303,93.948818,1081.533501
-1.494632,-19.305691,12.307383,1065.828678,48.606447,19.429337,1097.267582,987.607621,8.019313,1074.139895
1034.12715,-8.613665,974.19604,490.623051,-32.49643,1101.219743,3.290312,665.000323,24.847811,910.622444
50.272692,5.105512,957.659351,1042.170424,18.090881,-13.490737,10.462325,730.062854,-18.180749,52.249243
9.818205,-16.970512,66.038832,1078.221691,-26.427799,857.918845,75.137917,755.032725,32.602939,969.772371
1064.567527,-11.613974,927.61298,814.272282,25.163021,49.63639,851.121499,691.007307,22.48959,929.504085
904.009082,170.476138,520.174474,1078.076849,862.048644,30.480052,-4.665325,864.354529,-48.681572,1205.131575
921.24106,39.865522,1022.171953,807.57222,7.585384,7.541132,-8.323222,787.986289,992.282359,43.405381
1125.540636,224.475064,919.748566,1040.557065,1129.051189,-8.139019,1049.178436,647.706463,168.881277,81.724468
1029.026845,841.960592,925.006441,989.185693,784.854524,1081.533045,26.989286,843.401182,85.227021,43.123318
11.060814,980.855184,739.457681,576.980839,-16.928434,23.352695,978.408104,940.713158,819.961415,9.683571
45.373356,-30.223929,923.804839,779.965082,1021.327331,90.56815,1046.165768,748.497519,83.048396,1125.873809
881.610212,905.155831,665.08114,648.787364,6.77778,37.449429,31.164494,718.163629,911.855586,1181.402478
-12.336953,39.318333,976.449413,1008.52185,927.172322,68.405427,44.86914,641.011369,1091.766236,862.090719
22.003098,1062.054261,645.491554,846.262595,934.73219,1143.882097,-17.485664,691.142452,958.618231,768.347634
15.403284,947.120088,936.729374,817.173364,-8.963624,-22.174284,139.971376,697.461864,56.624316,976.017773
-17.548018,-11.970643,655.711934,836.849316,9.308596,-10.56474,-28.225553,706.709336,18.949585,967.960243
68.863107,67.84201,876.168164,804.31919,-19.032094,1091.42571,820.948055,1040.367063,18.786517,1042.395224
71.173432,1105.918882,1001.316489,736.974472,832.426424,-7.279294,717.648182,1024.489547,979.836535,783.956697
-17.246494,-29.165722,517.611053,790.334142,992.814284,-13.612555,-5.990966,1034.947375,-1.203424,1050.032668
-21.001886,1005.105645,967.589195,988.613954,16.458568,5.906988,1209.210193,728.319479,197.971486,993.978199
919.570416,1033.110933,564.40861,865.574086,28.489651,1206.300413,868.126397,717.037659,-1.435651,977.307882
976.64175,46.078704,868.163363,999.678261,-12.579382,-38.024328,1064.230205,305.780543,877.401517,1222.456693
893.741786,100.198692,1114.981784,961.53483,819.569683,-36.245312,-0.023733,703.64058,1144.609613,39.350285
80.606093,77.735921,697.728263,433.768529,21.44186,28.226394,43.888365,550.187583,1096.793281,26.233678
22.111989,42.329838,849.040815,706.359267,28.933714,9.715178,878.431439,670.546744,50.478077,1088.084484
15.29626,59.774245,947.211285,1113.309324,975.141121,-20.147259,908.204475,704.567187,1237.585268,999.213119
16.183667,-9.654617,910.940328,903.800965,1076.728263,44.887847,1032.449778,715.347668,1046.423616,12.998463
-17.410666,7.021619,1176.792113,810.000773,88.465934,777.71672,3.458334,784.804752,993.850386,953.899089
