run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
926.008774,264.097844,599.549196,630.859177,912.913691,1304.254062,79.91307,715.595127,4.263338,923.387653
712.908929,890.56845,-2.508335,1125.220153,960.035299,862.146245,16.381747,223.346183,716.874859,890.255074
931.830687,1043.780331,31.453967,984.185564,931.76126,43.944043,607.754165,540.937837,755.351364,1192.146822
990.635088,364.892308,662.236708,-22.106418,829.660474,924.191933,941.10218,305.623003,35.720337,1146.184138
1085.209682,326.13732,126.583461,951.811976,808.179573,1127.956478,26.111213,657.850334,132.820581,803.607168
691.191145,902.307451,99.339705,825.458979,563.433851,769.821462,1227.445977,695.337956,976.453628,1012.968588
729.220294,360.060849,-9.431255,894.059325,707.208817,1150.083564,382.621266,435.361666,30.748499,13.527902
659.04334,645.556544,991.409092,789.140366,560.79352,12.163083,401.840249,520.272491,68.159599,1059.123375
757.659672,539.532488,-0.33778,816.633169,719.091475,1017.563177,521.093857,1031.432278,682.106048,765.841089
568.712823,597.297657,805.642595,1024.992485,881.983247,-23.921977,1024.335532,820.704662,-25.699674,456.812906
1075.372988,302.442364,6.9608,30.267393,756.309288,803.067404,601.370607,951.324613,938.757174,830.30985
766.134689,429.035672,42.151198,870.440323,665.626475,29.575196,838.750314,587.183904,791.733579,934.142244
-6.130138,786.915341,1054.619492,703.95934,1065.030352,770.689909,763.660829,321.505323,982.754475,971.494657
23.578906,601.053839,1067.538969,840.149671,740.796695,936.996483,543.216241,816.421324,28.009801,1131.251417
696.836235,1272.348113,24.34114,558.096077,892.278823,-12.254472,852.05086,841.24341,-24.684226,750.312074
796.88096,233.077595,1051.984681,634.451043,868.213727,644.579285,23.893149,906.837149,911.974514,699.783529
387.238437,533.713496,79.462766,1007.886146,942.034364,1008.282912,505.820983,738.795904,-44.523995,664.520905
738.746005,474.889914,741.402781,691.962317,916.15307,967.949444,757.691973,496.508852,743.575008,597.616644
868.847106,605.7582,862.693438,764.906808,884.618288,1134.206009,822.82794,699.927798,956.475976,843.597963
670.208466,815.424178,982.142457,834.363093,991.16593,23.424478,947.751486,714.543778,765.849324,990.78874
543.576368,686.565945,1215.102297,635.029509,931.212368,32.018407,917.83152,767.777638,877.182001,1056.293401
763.542968,639.18945,1044.376871,719.700462,967.217624,826.77592,1106.436935,405.258055,9.833834,801.073665
529.424425,726.722878,907.022089,892.264881,801.232016,1029.529761,835.525813,895.215033,907.230669,717.849739
771.026815,463.403193,727.820333,397.089382,776.593354,656.254131,904.236297,305.998259,909.708013,1040.324696
686.085353,880.542506,1148.326476,999.556893,733.405907,926.440305,692.675576,603.496858,1225.046222,8.579736
807.246143,707.587418,870.948181,27.592547,815.124474,681.251246,619.311118,691.154717,834.109304,832.342388
474.375859,866.796052,779.259293,1105.750585,873.849833,626.256231,787.032317,687.426534,991.206418,1119.77828
697.629462,452.868814,-63.172812,1109.875571,695.755025,591.788628,1305.674895,738.321216,162.562669,756.441375
-51.216369,629.287797,-47.81009,524.430042,960.451712,37.327224,605.316686,460.842604,1089.937806,836.276647
665.081699,318.90134,23.697488,642.272593,916.162204,935.553976,869.39558,836.363118,776.362865,836.21889
765.89834,1105.2363,1045.082159,598.421045,801.572135,914.065996,587.24222,383.146589,887.370672,884.680377
918.831681,805.701153,742.949338,-28.271118,731.712713,813.861853,608.386309,634.750648,756.244563,698.647924
750.941792,561.336025,1108.399713,793.290228,1095.563447,1039.769693,729.923992,1086.136456,825.021328,925.751007
805.031338,909.423174,833.587346,608.929002,21.486167,884.420261,977.131005,687.340298,833.531819,1065.226847
597.90435,1181.965276,2.269406,1181.421814,872.70657,22.632837,845.735359,842.10546,40.049276,1023.411158
